Handle,Title,Body (HTML),Vendor,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Standard Product Type,Custom Product Type
disney-pop-cubbi-gummi-bears,Disney Pop Cubbi Gummi Bears,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724856,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698480970,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-elsa-young-frozen-2,Disney Pop Elsa Young Frozen 2,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,160717,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-gruffi-gummi-bears,Disney Pop Gruffi Gummi Bears,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724783,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698480956,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-harlequin-demon-nbc,Disney Pop Harlequin Demon NBC,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698293228,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-hercules,Disney Pop Hercules,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698212151,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-jasmine,Disney Pop Jasmine,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698465854,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-mary-poppins,Disney Pop Mary Poppins,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,830395032016,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-mayor-wmegaphone,Disney Pop Mayor w/MegaPhone,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724090,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698481816,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-meg-hercules,Disney Pop Meg (Hercules),,Magazine Exchange,,FALSE,Title,Default ,,,,,F1633153987,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698293235,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-olaf-wfire-salamander-frozen-2,Disney Pop Olaf w/Fire Salamander Frozen 2,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698363983,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-prince-ali-live-action,Disney Pop Prince Ali Live Action,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724319,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698370233,,,,,,,,,,,,,,,,,,,,,,,3.5,active,,
disney-pop-sally-sewing,Disney Pop Sally Sewing,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698477093,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-sunni-gummi-bears,Disney Pop Sunni Gummi Bears,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618725146,0,shopify ,1,deny,manual,14,,TRUE,TRUE,889698480963,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-tummi-gummi-bears,Disney Pop Tummi Gummi Bears,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618725191,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698480932,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
disney-pop-zummi-adventuresgummi-bears,Disney Pop Zummi Adventures/Gummi Bears,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724938,0,shopify ,1,deny,manual,14,,TRUE,TRUE,889698480949,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-super-pop-goku-black,Dragonball Super Pop Goku Black,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1633154255,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698249836,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-super-pop-goku-ultra-instinct,Dragonball Super Pop Goku Ultra Instinct,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1633154790,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698316330,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-super-pop-hercule,Dragonball Super Pop Hercule,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698476829,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-z-pop-android-17,Dragonball Z Pop Android 17,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698442640,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-z-pop-bulma-2020,Dragonball Z Pop Bulma 2020,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,14,,TRUE,TRUE,889698396967,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-z-pop-freiza-srs-6,Dragonball Z Pop Freiza Srs 6,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1633154840,0,shopify ,1,deny,manual,14,,TRUE,TRUE,889698397025,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-z-pop-goku-srs-6,Dragonball Z Pop Goku Srs 6,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,83717850823,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-z-pop-kami,Dragonball Z Pop Kami,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1633154884,0,shopify ,2,deny,manual,14,,TRUE,TRUE,889698486729,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-z-pop-mecha-frieza,Dragonball Z Pop Mecha Frieza,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724217,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698442626,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
dragonball-z-pop-nappa,Dragonball Z Pop Nappa,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698396967,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
fantastic-beasts-pop-pickett,Fantastic Beasts Pop Pickett,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698327572,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
felix-the-cat-pop,Felix the Cat Pop,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698421928,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
funko-pop-green-lantern-batman,Funko Pop Green Lantern & Batman,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,21.75,,TRUE,TRUE,645871907371,,,,,,,,,,,,,,,,,,,,,,,10,active,,
funko-pop-jack-skellington,Funko Pop Jack Skellington,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,21.75,,TRUE,TRUE,889698498913,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
funko-pop-mickey-mouse-apprentice-archives,Funko Pop Mickey Mouse Apprentice Archives,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,9.75,,TRUE,TRUE,820650817496,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
funko-pop-pokemon-vulpix,Funko Pop Pokemon Vulpix,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,12,,TRUE,TRUE,74427153977,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
hanna-barbera-pop-jane-jetson,Hanna-Barbera Pop Jane Jetson,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,14,,TRUE,TRUE,889698355278,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
harry-potter-pop-professor-sybill-trelawney,Harry Potter Pop Professor Sybill Trelawney,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,849803058647,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
harry-potter-pop-rubeus-hagrid-6-inch,Harry Potter Pop Rubeus Hagrid 6 Inch,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,27.25,,TRUE,TRUE,889698366656,,,,,,,,,,,,,,,,,,,,,,,13.95,active,,
marvel-pop-black-widow-avengers-end-game,Marvel Pop Black Widow Avengers End Game,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698366755,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-captain-marvel-avengers-end-game,Marvel Pop Captain Marvel Avengers End Game,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698370639,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-dark-phoenix,Marvel Pop Dark Phoenix,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,849803074876,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-deadpool-thumbs-up,Marvel Pop Deadpool Thumbs Up,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698451390,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-doctor-doom-zombie,Marvel Pop Doctor Doom Zombie,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724623,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698543842,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-hulk-wtaco,Marvel Pop Hulk w/Taco,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698366601,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-rogue-x-men-20th-anniversary,Marvel Pop Rogue X-Men 20th Anniversary,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698492881,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-storm-x-men-20th-anniversary,Marvel Pop Storm X-Men 20th Anniversary,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698264648,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-super-skrull,Marvel Pop Super-Skrull,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,1,deny,manual,14,,TRUE,TRUE,889698449946,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-thor-infinity-war,Marvel Pop Thor Infinity War,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698492829,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-thor-zombie,Marvel Pop Thor Zombie,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618724728,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698491273,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-tony-stark-avengers-end-game,Marvel Pop Tony Stark Avengers End Game,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698492928,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-pop-wolverine-jacket-x-men-20th-anniversary,Marvel Pop Wolverine Jacket X-Men 20th Anniversary,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698492829,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-wandavision-monica-rambeau,Marvel WandaVision Monica Rambeau,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1628307846,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698523721,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-wandavision-pop-vision-halloween,Marvel WandaVision Pop Vision Halloween ,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1633154189,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698520454,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-wandavision-pop-wanda-70s,Marvel WandaVision Pop Wanda 70s,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636660,0,shopify ,0,deny,manual,14,,TRUE,TRUE,52046,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-wandavision-scarlet-witch,Marvel WandaVision Scarlet Witch,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636753,0,shopify ,0,deny,manual,14,,TRUE,TRUE,54323,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
marvel-wandavision-the-vision,Marvel WandaVision The Vision,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1628307785,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698543248,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
pop-figure-dc-joker-santa,Pop Figure DC Joker Santa,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636151,0,shopify ,0,deny,manual,14,,TRUE,TRUE,889698510714,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
pop-figure-dragnonball-z-pop-super-saiyan-goku-first-appearance,Pop Figure Dragnonball Z Pop Super Saiyan Goku First Appearance,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636560,0,shopify ,0,deny,manual,14,,TRUE,TRUE,48600,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
pop-figure-dragonball-z-goku-flying-nimbus,Pop Figure Dragonball Z Goku & Flying Nimbus,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636431,0,shopify ,0,deny,manual,14,,TRUE,TRUE,7427,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
pop-figure-dragonball-z-majin-buu,Pop Figure Dragonball Z Majin Buu,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636344,0,shopify ,0,deny,manual,14,,TRUE,TRUE,7429,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
pop-figure-dragonball-z-master-roshi-with-staff,Pop Figure Dragonball Z Master Roshi with Staff,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636486,0,shopify ,0,deny,manual,14,,TRUE,TRUE,32260,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
pop-figure-star-wars-mandalorian-with-the-child,Pop Figure Star Wars Mandalorian with The Child,,Magazine Exchange,,FALSE,Title,Default ,,,,,F1625636957,0,shopify ,0,deny,manual,40,,TRUE,TRUE,49930,,,,,,,,,,,,,,,,,,,,,,,20,active,,
star-wars-pop-kor-blade-hematite-chrome,Star Wars Pop KOR Blade Hematite Chrome,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618725369,0,shopify ,0,deny,manual,17,,TRUE,TRUE,889698472456,,,,,,,,,,,,,,,,,,,,,,,8.95,active,,
star-wars-pop-rey-rise-of-skywalker,Star Wars Pop Rey Rise of Skywalker,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618725527,0,shopify ,2,deny,manual,14,,TRUE,TRUE,889698398824,,,,,,,,,,,,,,,,,,,,,,,6.95,active,,
d20-jumbo-plush,D20 Jumbo Plush,,Magazine Exchange,plush,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,21.75,,TRUE,TRUE,820650807893,,,,,,,,,,,,,,,,,,,,,,,13,active,,
pokemon-sword-and-shield-one-3-pack-blister-booster-case,Pokemon Sword and Shield One 3-Pack Blister Booster Case,,Magazine Exchange,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,338.5,,TRUE,TRUE,820650806551,,,,,,,,,,,,,,,,,,,,,,,200,active,,
star-wars-mystery-minis-mandalorian,Star Wars Mystery Minis Mandalorian,,Magazine Exchange,,FALSE,Title,Default ,,,,,T1618723144,0,shopify ,4,deny,manual,7,,TRUE,TRUE,88969854198,,,,,,,,,,,,,,,,,,,,,,,4.92,active,,
malifaux-3e-fate-deck,Malifaux 3e - Fate Deck,,Magazine Exchange,,FALSE,Title,Default ,,,,,WYR23011,0,shopify ,2,deny,manual,10,,TRUE,TRUE,812152030596,,,,,,,,,,,,,,,,,,,,,,,6.5,active,,
malifaux-3e-core-rulebook,Malifaux 3E: Core Rulebook,,Magazine Exchange,,FALSE,Title,Default ,,,,,WYR23001,0,shopify ,1,deny,manual,21.75,,TRUE,TRUE,9780997130485,,,,,,,,,,,,,,,,,,,,,,,10,active,,
pokemon-lets-play-tcg-box,Pokemon Let's Play TCG Box,,Magazine Exchange; ACD Distribution,starter set,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,20,,TRUE,TRUE,820650807824,,,,,,,,,,,,,,,,,,,,,,,11.99,active,,
acrylic-display-cube,Acrylic Display Cube,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633150433,0,shopify ,8,deny,manual,15,,TRUE,TRUE,32309017038,,,,,,,,,,,,,,,,,,,,,,,6.5,active,,
chi-ha-tank,Chi Ha Tank,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633150160,0,shopify ,4,deny,manual,13,,TRUE,TRUE,32309012026,,,,,,,,,,,,,,,,,,,,,,,5,active,,
iron-man-helmet-color,Iron Man Helmet - Color,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633149176,0,shopify ,4,deny,manual,20,,TRUE,TRUE,32309033243,,,,,,,,,,,,,,,,,,,,,,,8,active,,
metal-earth-toolkit,Metal Earth Toolkit,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633150301,0,shopify ,5,deny,manual,15,,TRUE,TRUE,32309001051,,,,,,,,,,,,,,,,,,,,,,,7,active,,
optimus-prime,Optimus Prime,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633149940,0,shopify ,4,deny,manual,15,,TRUE,TRUE,32309033007,,,,,,,,,,,,,,,,,,,,,,,6,active,,
rx-78-2-gundam,RX-78-2 Gundam,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633148412,0,shopify ,4,deny,manual,25,,TRUE,TRUE,32309013610,,,,,,,,,,,,,,,,,,,,,,,11,active,,
space-shuttle-atlantis,Space Shuttle Atlantis,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633148614,0,shopify ,4,deny,manual,15,,TRUE,TRUE,32309032116,,,,,,,,,,,,,,,,,,,,,,,6,active,,
star-wars-millennium-falcon,Star Wars - Millennium Falcon,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633149328,0,shopify ,3,deny,manual,23,,TRUE,TRUE,32309001266,,,,,,,,,,,,,,,,,,,,,,,10,active,,
star-wars-r2-d2,Star Wars - R2-D2,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633149275,0,shopify ,4,deny,manual,15,,TRUE,TRUE,32309012507,,,,,,,,,,,,,,,,,,,,,,,6,active,,
star-wars-the-child,Star Wars - The Child,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633148510,0,shopify ,3,deny,manual,27,,TRUE,TRUE,32309001310,,,,,,,,,,,,,,,,,,,,,,,12,active,,
templar-knight-color,Templar Knight - Color,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633150214,0,shopify ,4,deny,manual,23,,TRUE,TRUE,32309013870,,,,,,,,,,,,,,,,,,,,,,,10,active,,
the-black-pearl,The Black Pearl,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633150084,0,shopify ,1,deny,manual,13,,TRUE,TRUE,32309010121,,,,,,,,,,,,,,,,,,,,,,,5,active,,
wild-west-revolver,Wild West Revolver,,Metal Earth (Faire),"puzzle, kit",FALSE,Title,Default ,,,,,M1633150008,0,shopify ,3,deny,manual,15,,TRUE,TRUE,32309011876,,,,,,,,,,,,,,,,,,,,,,,6,active,,
comic-book-mighty-wallet,Comic Book Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733259,0,shopify ,3,deny,manual,20,,TRUE,TRUE,856824001644,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
koi-mighty-wallet,Koi Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733313,0,shopify ,2,deny,manual,20,,TRUE,TRUE,815627016422,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
mars-map-mighty-wallet,Mars Map Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733341,0,shopify ,2,deny,manual,20,,TRUE,TRUE,815627016224,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
ramen-mighty-wallet,Ramen Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733371,0,shopify ,2,deny,manual,20,,TRUE,TRUE,815627016408,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
space-wolf-mighty-wallet,Space Wolf Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733394,0,shopify ,2,deny,manual,20,,TRUE,TRUE,815627015791,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
starry-wave-mighty-wallet,Starry Wave Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733422,0,shopify ,1,deny,manual,20,,TRUE,TRUE,815627016385,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
video-color-bars-mighty-wallet,Video Color Bars Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733447,0,shopify ,2,deny,manual,20,,TRUE,TRUE,815627016330,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
win-a-trip-to-uranus-mighty-wallet,Win a Trip to Uranus Mighty Wallet,,Mighty Wallet (Faire),wallet,FALSE,Title,Default ,,,,,W1628733474,0,shopify ,2,deny,manual,20,,TRUE,TRUE,815627015500,,,,,,,,,,,,,,,,,,,,,,,8.5,active,,
8bz-pixel-pin,8BZ Pixel Pin,,Pixel Party (Faire),,FALSE,Title,Default ,,,,,1-100,0,shopify ,25,deny,manual,10,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,5,active,,
akira-motorcycle-poster,Akira - Motorcycle Poster,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160709,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160709,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
alice-in-wonderland-feed-your-head,Alice in Wonderland Feed Your Head,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160006,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160006,,,,,,,,,,,,,,,,,,,,,,,5.25,active,,
aliens-cover-art,Aliens - Cover Art,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160923,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160923,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
animal-crossing-poster,Animal Crossing Poster,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160886,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160886,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
army-of-darkness-movie-poster,Army of Darkness - Movie Poster,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160663,0,shopify ,1,deny,manual,12,,TRUE,TRUE,160663,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
attack-on-titan-attack,Attack on Titan - Attack,,Poster Emporium,,FALSE,Title,Default ,,,,,,0,shopify ,0,deny,manual,12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
back-to-the-future-movie-poster,Back to the Future Movie Poster,,Poster Emporium,,FALSE,Title,Default ,,,,,PE867745,0,shopify ,3,deny,manual,12,,TRUE,TRUE,867745,,,,,,,,,,,,,,,,,,,,,,,5.25,active,,
batman-classic-comic-muscle,Batman - Classic Comic Muscle,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160011,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160011,,,,,,,,,,,,,,,,,,,,,,,5.25,active,,
borderlands-3-cover-art-poster,Borderlands 3 - Cover Art Poster,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160670,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160670,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
borderlands-3-guns-poster,Borderlands 3 - Guns Poster,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160942,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160942,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
cowboy-bebop,Cowboy Bebop,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160618,0,shopify ,1,deny,manual,12,,TRUE,TRUE,161035 00000160618,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
cowboy-bebop-spike,Cowboy Bebop - Spike,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160725,0,shopify ,1,deny,manual,12,,TRUE,TRUE,160725,,,,,,,,,,,,,,,,,,,,,,,5.25,active,,
creature-from-the-black-lagoon,Creature from the Black Lagoon,,Poster Emporium,,FALSE,Title,Default ,,,,,PE161063,0,shopify ,0,deny,manual,12,,TRUE,TRUE,161063,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
cyberpunk-style-over-substance,Cyberpunk - Style Over Substance,,Poster Emporium,,FALSE,Title,Default ,,,,,PE161060,0,shopify ,0,deny,manual,12,,TRUE,TRUE,161060,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
dc-batgirl-rain,DC Batgirl - Rain,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160808,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160808,,,,,,,,,,,,,,,,,,,,,,,5.25,active,,
dc-batman-bloodshed,DC Batman - Bloodshed,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160851,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160851,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
deadpool-panels,Deadpool - Panels,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160839,0,shopify ,0,deny,manual,12,,TRUE,TRUE,160839,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
deadpool-2-movie-poster,Deadpool 2 Movie Poster,,Poster Emporium,,FALSE,Title,Default ,,,,,PE160772,0,shopify ,2,deny,manual,12,,TRUE,TRUE,160772,,,,,,,,,,,,,,,,,,,,,,,5.5,active,,
